,a.1.1,a.1.2,a.1.3,a.1.4,a.3.1,a.3.2,a.3.3,a.3.4,a.3.5,a.3.6,b.1.1,b.1.2,b.1.3,b.1.4,b.1.5,b.1.6,b.1.7,b.1.8,b.1.9,b.2.1,b.3.1,b.3.2,b.3.3,b.3.4,b.6.1,c.1.1,c.1.2,c.2.1,c.2.2,c.2.3,c.2.4,c.2.5,c.2.6,c.2.7,c.2.8,c.2.9,c.2.10,c.3.1,c.3.2,c.4.1,c.4.2,c.4.3,c.4.4,c.4.5,c.4.6,c.5.1,d.1.1,d.1.2,d.2.1,d.2.2,d.2.3,d.4.1,d.5.1,d.5.2,d.5.3,d.5.4,d.5.5,e.1.1,e.1.2,e.1.3,f.2.1,f.2.2,f.4.1,f.6.1,f.6.2,f.6.3,g.1.1,g.1.2,g.2.1,g.2.2,g.2.3,g.3.1,g.3.2,g.4.1,g.4.2,g.4.3,g.4.4,g.4.5,h.2.1,h.2.2,h.2.3,h.2.4,h.5.1,i.1.1,i.1.2,i.1.3,i.1.4,i.2.1,i.2.2,i.2.3,i.2.4,i.2.5,i.2.6,i.3.1,i.3.2,i.3.3,i.3.4,i.3.5,i.3.6,j.1.1,j.1.2,j.2.1,j.2.2,j.2.3,j.2.4,j.3.1,j.3.2,j.3.3,j.3.4,j.4.1,j.5.1,j.5.2,j.5.3,j.5.4,j.5.5,j.6.1,j.6.2,j.6.3,j.6.4,j.7.1,j.7.2
c.2.2,0.485391580940424,0.584111760177984,0.5800278518532402,0.5624811622805268,0.47828628150818353,0.5635815403570272,0.43339825536209503,0.5154638100318999,0.4168239986024958,0.5378511342746835,0.586654344471152,0.5665325270033879,0.4533039412207641,0.6047238445542962,0.5617673420273385,0.541852342711786,0.4742298449444669,0.6127780758973057,0.5957396856865114,0.4834623029397855,0.5375334280417626,0.5969926202631066,0.5103483420980665,0.597510386083528,0.524668896600082,0.6085987587607002,0.6369038177618688,0.7064500052084693,1.0,0.5776902732726684,0.38364719305900996,0.634906117729366,0.721788595476402,0.6242005241753096,0.6389938266382933,0.6825342158364486,0.5970283909953144,0.5994636864229502,0.4773061760976441,0.6207765078559252,0.5595937059267899,0.518848486862984,0.501855676117115,0.20475408533083914,0.5639784815469508,0.6134148294286543,0.5410594524842753,0.5804969325776522,0.5019255329039624,0.5596476496762386,0.5393048100047753,0.5063449042222509,0.6338282536106012,0.37685950903868265,0.6085282071973064,0.5589859979741162,0.5540660305858746,0.525453528728146,0.39189137524917966,0.5567160401460913,0.5125594862479798,0.665384656795993,0.5407357192056983,0.14498030061870815,0.3031687608199173,0.5733823769020276,0.5760925748779357,0.48237192426780484,0.6220414058080549,0.5028839356024551,0.6200322686904585,0.6004691765295596,0.5128314577065033,0.6494771589088256,0.6515358550108648,0.6578512303743695,0.53385488260397,0.6660495227290435,0.5906721664215008,0.4281163228082711,0.44775960442381335,0.3968415405550707,0.452184084277252,0.5210241990354415,0.627107717729555,0.528279632040259,0.5027493982167076,0.6607087474754806,0.6087054661811274,0.5760867871187861,0.600198854242875,0.5896177809564197,0.47699324227504347,0.6077801158619907,0.6360497786081201,0.638827458243986,0.5736895866703429,0.657409272701996,0.6168961801242175,0.6208340041485101,0.6027706961234058,0.596923893789652,0.673508392072309,0.642972521150117,0.6059206441453778,0.6518255419156819,0.5904395164083884,0.5136524416537666,0.5686534483786588,0.5109165840591572,0.3524511374432082,0.5773502243322437,0.610015264744608,0.5930034111625326,0.6904528861972472,0.6071719303534553,0.5426637015307295,0.5491862464419014,0.5505920235430427,0.3519320573786408,0.1901221077827783
c.2.3,0.3638702958364107,0.4480183523046265,0.4595975757279623,0.4334416275954154,0.37204414483999315,0.43686159345727743,0.3937604355901763,0.4209252741596078,0.3682838512045084,0.41433796896125086,0.4549034824857104,0.4344653036412594,0.3662079062203011,0.4552201906884989,0.4339849752296626,0.41114601836812303,0.38956234221747066,0.4705118400489886,0.45851013340650276,0.3779994032753322,0.409723925692204,0.47871233191895446,0.39169986292390857,0.45694930827413954,0.41744620694729717,0.4799606242501033,0.48492323701194295,0.5548322902412652,0.5776902732726684,1.0,0.32733369911022764,0.5013686888900427,0.5706733685602889,0.4818629740049762,0.5022811215885086,0.5219771486259089,0.4680158165848288,0.4553262408992614,0.3681480452866595,0.48949540344271614,0.4442551608273308,0.40117243282627363,0.38677019321527567,0.19218923145332562,0.45085620813604926,0.46640362271134644,0.4266914517799017,0.47352668522339053,0.3802600299889775,0.4385403068362548,0.4182355353367312,0.41102892740603164,0.49989633306489933,0.2848714781450281,0.47990052398550165,0.4511304981324814,0.43940468024078494,0.40995305689232714,0.34301532999128437,0.41238739032878036,0.4027475368188632,0.5110986915120945,0.4476376156393165,0.16890416591712956,0.2535049320939097,0.441079743609632,0.43236540235355686,0.3829088896409372,0.48069814591147075,0.4020483929402706,0.4731054053155807,0.4576209883360316,0.4090129913102018,0.5043289223584638,0.5192560302833701,0.5256299266462116,0.43181082231929196,0.5209038561994042,0.49059119206523455,0.34459846521597126,0.37742931914411126,0.3216685664939148,0.3495517280232452,0.41966269234962555,0.4864397721130646,0.407022642536297,0.37978452867421675,0.5357239564811888,0.5020304030260428,0.45619676963750494,0.4581530142403503,0.4708381639981965,0.38588958118863453,0.4824849867731234,0.5043061132033986,0.489409553725037,0.4667940077627196,0.52067159580955,0.4416531334286621,0.5092607964654693,0.48083686436817447,0.4589774717925787,0.5294899441207767,0.513345492545499,0.4477930446447345,0.5153838200583022,0.4577585893510961,0.4300573030688842,0.4385439916378775,0.4163060158494124,0.2938760898186826,0.45511244716409965,0.47132348304363864,0.482873564191111,0.5615450580747096,0.4732025528729824,0.42471717481204907,0.37151493328891855,0.424246071081197,0.2812834313305674,0.1901221077827783
c.2.4,0.233598295454124,0.289906608581704,0.27096639415347984,0.28456305291607964,0.25856884128700974,0.2888475364244011,0.24425060995990214,0.23994279835049506,0.23709459329824978,0.2580507926971873,0.3419466269493195,0.33176829970940874,0.31310872997667705,0.3150935180137201,0.29621235830795284,0.30981263294817873,0.22867756586485577,0.3644768230157453,0.3208710498743774,0.3023937902568447,0.309583425333198,0.28925823647263127,0.3317954130905249,0.31110384474008085,0.2813509708379916,0.30695710078527444,0.30446394346268624,0.38863955564347863,0.38364719305900996,0.32733369911022764,1.0,0.34847845420623913,0.378374410038008,0.35469409364637167,0.28552471140186864,0.34032937846729655,0.29323670888958736,0.31232525113527937,0.2994726407705398,0.2993285790313994,0.29389929782270646,0.2986468973124506,0.32716803416564005,0.1639958770183353,0.2729129216226438,0.3044744707121591,0.29162477203110654,0.29688204255487355,0.3169646843354228,0.2629135476700271,0.27593966732073033,0.29960944239098164,0.31520695390152637,0.2105071024555263,0.3314568558851187,0.2632681059476052,0.26754739115757686,0.2820635444629961,0.23885242034464468,0.34798772496760255,0.28603294082296393,0.31791928251664464,0.2868819903655375,0.267105734786583,0.20273757877352375,0.32744994206309536,0.27989334285916184,0.2728718753910962,0.307539200958676,0.31268248411194893,0.3140969082859341,0.31534174322636005,0.2987895241744652,0.31082568548950024,0.3124600211377833,0.3044541246785394,0.27778710454473377,0.27488922574370617,0.31892258323719225,0.22412021515162167,0.21666903593280987,0.25332235574729106,0.3243993277402475,0.2578480811620199,0.2820059179622902,0.3520960907810217,0.3198973152739976,0.2983111989864082,0.27232269956468735,0.23896533883016322,0.2498212304802823,0.24374292635735437,0.2477818878812004,0.2874449222593066,0.30476393397971424,0.2981674360665409,0.30085004412594735,0.2977203545446232,0.26903457471729136,0.3295924783522847,0.2739622170926909,0.2628839615632815,0.31674036750532747,0.3093820285485105,0.34158649142006237,0.2838401799177027,0.32801970231784605,0.22878067195685833,0.3192275908793894,0.26952744963542413,0.24028088005965936,0.2637944377215314,0.2964744084349475,0.2570630905417924,0.3265784831600998,0.28595004837823035,0.25106822804660267,0.30923897422264424,0.251648873783491,0.1940723625181159,0.1901221077827783
c.2.5,0.4081788273347702,0.5039022392747958,0.47188533644525216,0.5246556664866745,0.4700417530521647,0.48589898123142006,0.38599814089129275,0.4627481924434741,0.3616394340340131,0.48319755603517045,0.51576401618596,0.5107700634489647,0.44427512319332685,0.5351903333537222,0.5377604249700406,0.5051689535746284,0.45361395856539666,0.5947809146947717,0.5457497605624042,0.40841698399872656,0.44012165065108466,0.5370478361873274,0.4906923748410201,0.5599875279081931,0.4988928496478333,0.5760926698924279,0.5908102634508008,0.6715048634702326,0.634906117729366,0.5013686888900427,0.34847845420623913,1.0,0.6897528202599754,0.5600614807531425,0.5519028241754224,0.6243888031540381,0.5539073499307563,0.5329647909451842,0.46289645674753993,0.5482466025819334,0.48773890801799047,0.44447420244766817,0.4562514895586815,0.164411543791088,0.5404899185844398,0.5115564969580562,0.46793614822690177,0.5432928551467213,0.49713351817578855,0.5206578482088722,0.5269571951851317,0.47918343885653814,0.5633392064660283,0.31894992534352823,0.5329346235292175,0.5186678371820128,0.5032946203073643,0.4710706097910072,0.3541147001730187,0.5181761787109521,0.39773647661889167,0.580846150429958,0.5011523351310517,0.23144700325532008,0.30345864226728403,0.5209209343316574,0.503424771457428,0.39928550139334534,0.5727452286802848,0.4568782007048092,0.5901483458518483,0.5681937038824106,0.46007411637411455,0.5500103691498957,0.5767474011079408,0.5764464822279277,0.48542920605243733,0.6002131938583013,0.5643553384833891,0.3922306947754351,0.39585560763638633,0.3482382466608634,0.3752200109258361,0.5039244963772246,0.5587463117017986,0.42932104664340937,0.43301864635721693,0.5287514115611823,0.5824027042200318,0.5599515370338674,0.5399034684328975,0.5236909896009232,0.48718935051274403,0.6043196942522542,0.6181841856829109,0.5968588206272721,0.6130079709480216,0.601617331263017,0.6098263738328322,0.5651539584580941,0.5571663633159998,0.5351830122971882,0.6294380103756674,0.6458765213885175,0.5996518687867461,0.5849748672419898,0.5045277457653454,0.4854179565975002,0.4783592475406332,0.475553924248342,0.2860538096438143,0.5278664427833685,0.5058757212504239,0.5765647005629835,0.6078183522265606,0.517479799665365,0.505138070557967,0.4596594034168914,0.5006182071754491,0.34933632185539465,0.1901221077827783
c.2.6,0.4313928197255544,0.6001810560918553,0.583740297399623,0.6086386780732501,0.5085824870880562,0.5439843974295997,0.4259994392574422,0.5347350033861262,0.35640601990019405,0.5607223561025579,0.6111486508317365,0.5823109501465186,0.4680476682635932,0.6053154384226263,0.6081855979284517,0.5823600854145217,0.5057711233280274,0.6569447193121278,0.6343249699538208,0.4337752798297913,0.5067347367916172,0.6132239986095521,0.5295036281819722,0.6199672698003045,0.589500282412651,0.6749437929521171,0.6995577320600441,0.7411886165970285,0.721788595476402,0.5706733685602889,0.378374410038008,0.6897528202599754,1.0,0.6338226432587588,0.6202080876163844,0.7138418780801922,0.6087577970404533,0.5971212818402007,0.4903648698514571,0.6301983691413975,0.5492922734145536,0.5209029967656738,0.5263728879645466,0.15492729043585332,0.6036905713303642,0.614199283083004,0.5637507623068072,0.6322650751497492,0.5525184887520713,0.5830587431060693,0.5821629063321817,0.5337564769781855,0.6531639586247507,0.3291357092169497,0.6237951789775051,0.6069761427259579,0.5835435473578902,0.5341222906800948,0.4016070907688875,0.5807746547813825,0.4131500328456122,0.6438763349531827,0.5600142378515974,0.13885904018753287,0.28504194700692964,0.5523847258471924,0.5660695092100128,0.40857313802141815,0.6395090321969175,0.4906463676042292,0.6509512120053417,0.6341639944896437,0.5084531006596767,0.6511465260109589,0.6315771721351632,0.665307838925625,0.5242670448865299,0.6689571216297424,0.6487954173112993,0.409070692032108,0.43720823504431267,0.4166146598403227,0.3958208417848313,0.577942088842704,0.6478030522485845,0.5116334134449024,0.48085336610505,0.6134985516012061,0.6510653457112734,0.5898256571470009,0.5828401209412357,0.5981663304332795,0.4806313253116669,0.6539619372679705,0.6956945164393069,0.6681948882169545,0.65862600999178,0.6879550433704732,0.6677333557255454,0.645718928105912,0.6549934650768557,0.5734030231826206,0.6920869450063174,0.6900823514071506,0.6663501075829286,0.66544486008316,0.5972868646636315,0.5276023048034227,0.546225876576198,0.5727879560660661,0.2924258161876162,0.6190755954384802,0.5432865634352984,0.6666025245257683,0.7186028458021977,0.5909858598567471,0.6060777789475881,0.5283820775869414,0.5624261728724795,0.32292653824007306,0.1901221077827783
c.2.7,0.46181402066342675,0.5932044680068485,0.5895435542334484,0.5530918138912863,0.41801149864301734,0.45206692828572087,0.36238132454816996,0.4636821329362158,0.3502587449661503,0.5089103686158356,0.5302247665218276,0.4958571391702954,0.3989011181296207,0.5374229059511074,0.535890746172881,0.5026195581894518,0.4319674898843938,0.5668407130206593,0.5634249399207286,0.4212818845633407,0.45004793271256854,0.5321998433892604,0.48712044781280944,0.5531063023158358,0.5166880539962548,0.5936526185202561,0.594296450967559,0.6508433938551866,0.6242005241753096,0.4818629740049762,0.35469409364637167,0.5600614807531425,0.6338226432587588,1.0,0.5860635126012513,0.6287518603160499,0.5600957185473923,0.5334023935322248,0.44611989595651824,0.5536279194310396,0.4892009321063502,0.456886771820871,0.49402089782855557,0.21137399887537905,0.5455716607379423,0.5396246570297752,0.5349568735498558,0.5982711902080691,0.45777939256617844,0.51769205982609,0.5078071293665957,0.45604155189486806,0.5644823170028886,0.30991177977053697,0.5632211130909801,0.5436551374449758,0.5427121157763857,0.48758668259817384,0.3660847678175006,0.45687551039874236,0.3541967247293287,0.5520688924267503,0.47561147598465114,0.10565495292280605,0.26087742932497304,0.5008148447242439,0.5191413935402153,0.4094100003052717,0.5829478398764089,0.4348460214835029,0.5767399186541015,0.5603092173609171,0.4338890700876122,0.586378746952006,0.5963814343572527,0.5886097654582944,0.46123699549099195,0.5910841627516396,0.5422683685955008,0.32352653623466365,0.3681334826952427,0.37567408241280037,0.3843350218716186,0.5502549564746355,0.5658961309497956,0.41484384200398033,0.38501164242199043,0.497871508164396,0.5078447029193609,0.4939670514135189,0.49536953764410785,0.5541532874483256,0.4025764150593294,0.5774771260671699,0.6178315317860288,0.6216778977988794,0.5410191939887261,0.6232575687224748,0.6173829540678702,0.5706741990233847,0.5986658248513279,0.5486221798326721,0.6348351983008363,0.6171079033200636,0.6046237243925229,0.6110695032876233,0.5146957926776464,0.4639351819149635,0.46135677850667667,0.5293867595918116,0.2761302846308595,0.5525739759424954,0.4773874743184357,0.5839963527512972,0.5718925508163751,0.49950693442545907,0.5331953753647816,0.526816266606772,0.5077737021616049,0.24752315309197576,0.1901221077827783
c.2.8,0.5355485133252387,0.5665934063524216,0.5572162572305726,0.5618050326919087,0.47943525856672164,0.5215613966406413,0.4097225645938904,0.47277462809555154,0.4296844003905198,0.5226878931179528,0.5464071706967059,0.5514803298943858,0.43428147618441465,0.5846039980655916,0.5506506790451099,0.49589646690556505,0.45486037260865053,0.5660911210885468,0.5736831369727394,0.4884065122593286,0.5377026011559713,0.576105037552482,0.5053967782116218,0.5966071501203711,0.5117541240121374,0.5568100200693035,0.5727586959215974,0.6321510436919234,0.6389938266382933,0.5022811215885086,0.28552471140186864,0.5519028241754224,0.6202080876163844,0.5860635126012513,1.0,0.619528844199674,0.5398334518000972,0.5793087596548746,0.4669818049022843,0.576589688171883,0.5384445760131257,0.5031015722467217,0.46804740501250686,0.24143740356563856,0.5490620344935442,0.5884997571047079,0.5445704995008775,0.55804289481352,0.4654235438165306,0.5243821819251167,0.5045218785078915,0.4826432383689396,0.5863455787097106,0.4378471922861724,0.5397655145088543,0.5542744079768973,0.5205122543773907,0.5212304443668712,0.40319690523885027,0.5401058010511358,0.4948937891991409,0.6170154398193941,0.5190876957719742,0.13460434546815078,0.2422235128741936,0.5667980997382015,0.5645520766160725,0.5198716439195745,0.6071736186564218,0.47381929974422327,0.6032654384120844,0.5750846274965679,0.4907911342585613,0.6476746627744554,0.6957598487635342,0.6213845436808207,0.4759075252623017,0.6190342395039153,0.5607545868400448,0.44283649258889035,0.444399132251229,0.3840611225411945,0.4543929493597637,0.48514984782757964,0.6020384897588634,0.5042481396897699,0.5051005558455004,0.6836476196783728,0.5447493327249282,0.5167261211733485,0.5719606530119955,0.5655576457018262,0.44819160983346223,0.5377898215145289,0.5956082113306873,0.5954648209324525,0.5171072617534535,0.6168352256349275,0.5756341417557462,0.5527729624778707,0.57588955886363,0.5745914295399719,0.6474043530316298,0.6174075914664603,0.5518821985411588,0.635420133685762,0.6066184861839923,0.49469333489510386,0.5779515756440724,0.4944308969139386,0.4292045965520908,0.5632548184232632,0.6440165059057289,0.5654660718427041,0.6399750844661467,0.6149847273501557,0.49565406039821913,0.5714394501315666,0.5592994647265553,0.3896407269685353,0.1901221077827783
c.2.9,0.4893444465648721,0.6671141405332597,0.6378825307676743,0.6029797819911642,0.5135375236614311,0.5421371434785748,0.4340716710898741,0.5127883732352057,0.3596512740133467,0.5783938642417322,0.5730237227847106,0.5744378663010243,0.42433825575686374,0.5891031898208643,0.5631027275385695,0.5644043729401366,0.49410285059376813,0.5888499979765589,0.5940837361076303,0.48874966543259996,0.535298824164536,0.6141189593162611,0.5360374189917596,0.6100582473641974,0.5600744690672466,0.6603279177250165,0.6700159348033515,0.6679127950667245,0.6825342158364486,0.5219771486259089,0.34032937846729655,0.6243888031540381,0.7138418780801922,0.6287518603160499,0.619528844199674,1.0,0.6033846743704556,0.6101864041965199,0.48031486113917826,0.5964537854035882,0.5313727080446454,0.4732698545946491,0.5283680784112145,0.25563290580193,0.5781936397965084,0.6320778959064819,0.5754501054269405,0.6164468516090109,0.5305268094086792,0.5890280076310317,0.5712925968473707,0.5363382521688217,0.6415273575125081,0.37090731326570997,0.5940231557708782,0.6111519205609802,0.5924885839150341,0.549871561683246,0.42916403350806465,0.5683777713807211,0.42847971890881104,0.6063506681015147,0.5091530652690496,0.06648665211255186,0.30806765995595903,0.5480494257256542,0.5753666041671983,0.4124232419420943,0.5870337895997051,0.46798110188676106,0.5954439802552499,0.5793061278282126,0.47324169586482573,0.655080644869708,0.5977559296166519,0.6557272381881419,0.5048327506294743,0.6555625430609632,0.5947458302769792,0.4376202466171158,0.44605546852217554,0.4193530844692304,0.47391144735294277,0.5586396702205076,0.631556138363122,0.5197158530751173,0.486911614473622,0.574827617900125,0.5839971939209252,0.5373244816514599,0.5547006381434985,0.5631669363893995,0.41887830349811084,0.5845838474563034,0.6448361173270744,0.632939348704519,0.5720007062062619,0.5908727307120243,0.6306297741881028,0.6022820482208847,0.6386229653124875,0.5557377509891968,0.652427575984285,0.6561849222832737,0.6012154636560764,0.6414493775027612,0.5892048611357948,0.526794310053019,0.53444442729779,0.5406551053548101,0.2652711834595663,0.64081108770065,0.5511550340477217,0.6244978411246068,0.6579012674267399,0.5989764343420103,0.6004014533954163,0.5424315198962032,0.5757793725383936,0.33623405837419645,0.1901221077827783
c.2.10,0.4830816830695954,0.5602798504617732,0.5685545864290898,0.536125027416722,0.47624470462251994,0.47111880762394676,0.40438320657952076,0.47599108566919346,0.37336995291538194,0.4963431199074873,0.513154814500098,0.5053132636422104,0.4297488310468837,0.550244967671583,0.5156143650682481,0.5271557328369938,0.48056679688618253,0.53423684685024,0.5582753505585383,0.4434538662344628,0.45984856882351666,0.5422041972993689,0.48695886913267705,0.5557124351535874,0.508046734044053,0.5708272462082596,0.5872102933960751,0.5902672749968255,0.5970283909953144,0.4680158165848288,0.29323670888958736,0.5539073499307563,0.6087577970404533,0.5600957185473923,0.5398334518000972,0.6033846743704556,1.0,0.5500344815653688,0.4368659476323013,0.5095250024223206,0.4574355545651707,0.4597891309636699,0.471733627348063,0.34144656545037144,0.5018868125854706,0.5412286254645094,0.49373203732315113,0.5505389281832581,0.46867230358750234,0.563159677005624,0.5173092107295316,0.4591676197523365,0.5710594771884813,0.3421941700756502,0.5438784811488782,0.5287283397470566,0.5249374116965501,0.4850119821726768,0.35685028630526505,0.5170842934801291,0.39784645494599463,0.5477173882148162,0.48282604125721096,0.19516294565070713,0.24260852093704305,0.49450430677584484,0.5345120137303745,0.42309403776061943,0.549379877711174,0.43134852473563234,0.5293312470819944,0.5295590759704815,0.4432138045665118,0.5676385267697207,0.5576382966300584,0.6137275781461695,0.48403130071675016,0.5786234303257488,0.5242409670078086,0.3805985154257181,0.40996201437736063,0.3698355317522813,0.3909022812723708,0.5296474600100955,0.5507903873221234,0.4654768190220821,0.4033758294967941,0.5178673998334139,0.5251794330732179,0.5477358164645888,0.5181091209760107,0.533780336491004,0.46216540547817864,0.5831820086829715,0.5813669947525963,0.5780059172404536,0.5026426612240485,0.571839566628691,0.5637355917542146,0.5667876187523471,0.5545348699438616,0.5512078385324345,0.6049580067987154,0.5855733917459062,0.5410739272198757,0.5852415739485715,0.518377374831645,0.47471035897153724,0.46316882752040534,0.49288235579132755,0.27162694483600913,0.5473114642684989,0.5024437468433475,0.5499686324333201,0.5836427971328974,0.5238065005277472,0.5333956806859307,0.48125364698416573,0.5320385702249286,0.2898095631339796,0.1901221077827783
c.3.1,0.5784483449401037,0.6195513562806887,0.5880842727114852,0.5709044171496305,0.535639762962695,0.5469279614383792,0.42850599415604257,0.48042321987278447,0.35107317442131764,0.5399286533496642,0.5623391622877992,0.6180393426352842,0.48398947018811794,0.6007786746224074,0.5623105099203901,0.5429517968126385,0.49516977395039685,0.5857335852817604,0.5834216490450689,0.5492733446227994,0.5344109720200136,0.59408180484365,0.5545933438734115,0.6077135321414118,0.5100046913684434,0.5654965106870625,0.5952778028394903,0.5967761555464949,0.5994636864229502,0.4553262408992614,0.31232525113527937,0.5329647909451842,0.5971212818402007,0.5334023935322248,0.5793087596548746,0.6101864041965199,0.5500344815653688,1.0,0.5384178285671566,0.5232066889571277,0.510969076874252,0.5084205543473834,0.5066339375678729,0.3099309073598435,0.533930782354404,0.5906301916975397,0.5413175214543179,0.5490922497628192,0.5148597702204222,0.5545561942425381,0.5120356618533696,0.48907533210589166,0.6026965588412506,0.43750301001414893,0.546155200849598,0.5675673832812221,0.5363889306570211,0.5387251650941141,0.44081537282032124,0.6318382138818424,0.46928416930846856,0.5629613469219885,0.5180219660811534,0.21588777730813602,0.2161155708572965,0.5394325820826726,0.6109970095329582,0.4935935048373173,0.583971238288048,0.49502370387425354,0.5834705181962209,0.5676563948992739,0.5389626082666781,0.6395074744644854,0.6863262042011314,0.6335923894727179,0.4791271525270874,0.6149813909475512,0.5750718785800347,0.49535466689498886,0.41738967376682895,0.4145093478046388,0.4965395453439898,0.5008656322152693,0.5744053528502084,0.6018889161103361,0.5454119533431718,0.6252569527473327,0.5225960271872934,0.569591348221554,0.5741900555353247,0.5268328452634208,0.4907850201237787,0.563548093605722,0.5894694957025783,0.6200147895307389,0.5203384795444792,0.5334031845422292,0.5516358125925711,0.5692887999805234,0.5383692683408089,0.5462389941133281,0.6060333819162385,0.6044237920973785,0.5523484266000669,0.5960197112153902,0.607208561260453,0.4997882250335111,0.5723947744640481,0.4709805617138449,0.38722253643584464,0.5488842056830247,0.5982867739587279,0.5474420782795881,0.599279527845283,0.5646770579991016,0.5211138484778713,0.5799217907744306,0.5525387937147394,0.3383155495313091,0.1901221077827783
c.3.2,0.46544041072513725,0.4870580251295305,0.4404532257095336,0.48171302154036594,0.4348619749281038,0.4399029729437018,0.34647545994866413,0.399549963553609,0.29660039118114,0.45258903776087256,0.4748882417122488,0.48787376712786473,0.4147851632895086,0.5141382848294976,0.47837730800305917,0.46473878344683867,0.40507687415532856,0.4918369828929156,0.48665303998545717,0.4433515336235068,0.4429563007049841,0.4954965294355295,0.4519673336586619,0.5157627316467925,0.3991470132012699,0.45067584681510864,0.4754122022882609,0.496218250837938,0.4773061760976441,0.3681480452866595,0.2994726407705398,0.46289645674753993,0.4903648698514571,0.44611989595651824,0.4669818049022843,0.48031486113917826,0.4368659476323013,0.5384178285671566,1.0,0.42309355252058517,0.4122471900801485,0.42863151937869054,0.41380425548004857,0.21699677584128726,0.45297517789234826,0.44564515103268254,0.44245658629282386,0.4791786864337944,0.4348123115014998,0.4687988087472771,0.4335700679739663,0.414497589200938,0.5008813051628699,0.3768190160447711,0.4793814462899608,0.4644149234511206,0.4461745049399677,0.4445885254437469,0.3530406223187701,0.5330731427867935,0.37804578808690675,0.4676331690185389,0.45896495915302254,0.23467340202965536,0.20817340854388666,0.47575532525805436,0.5167199948758753,0.4492323110398741,0.5005382467082389,0.43113443154122794,0.49345553178667617,0.48340747343809853,0.4285190038047634,0.518908378011765,0.5813202917669292,0.5044410464105261,0.40962199143854017,0.49266703630532255,0.4823583856305654,0.39853185820095594,0.33599046693313006,0.33931335830366044,0.4410857693050767,0.39817360509433336,0.4542344704274466,0.5105634720847004,0.45540163526389016,0.49317700521881513,0.4528015526081582,0.4935250102565633,0.484043604921566,0.47766624382740575,0.44500143466961894,0.49537374924266603,0.5073108409507806,0.5300519343256787,0.45777623187751315,0.45343865034541075,0.4809712914002157,0.4702920989983236,0.4629246311439216,0.46186494170243164,0.5071080428311293,0.495047021353381,0.4582864196767349,0.4981139665155302,0.4944177043076009,0.455407867641382,0.4664334254804628,0.3516908017514476,0.2696163209247337,0.4230502160672843,0.4975878291091977,0.4568845395625126,0.49597337781127177,0.4476186486238182,0.4241267092074155,0.5037165500991623,0.44616485534559674,0.36049197879199396,0.1901221077827783
c.4.1,0.4707819181569897,0.5146742653745533,0.4866416648971572,0.5045117775235272,0.4408493548882759,0.4911317598938594,0.38048134558103036,0.4736719954453155,0.3411996894516992,0.4811981649193031,0.5152558184051789,0.5133699892411836,0.37836034143885033,0.5284539067796562,0.5027613210966971,0.4739946544383704,0.4352245479339557,0.5375479349538277,0.5437358019645182,0.43329154828244276,0.45575245820573196,0.52278307297515,0.44992708399639086,0.5335248448609297,0.48054897286611375,0.5503089072491112,0.5856976769544426,0.599588739810691,0.6207765078559252,0.48949540344271614,0.2993285790313994,0.5482466025819334,0.6301983691413975,0.5536279194310396,0.576589688171883,0.5964537854035882,0.5095250024223206,0.5232066889571277,0.42309355252058517,1.0,0.5601935413945306,0.4808092185657116,0.46082414703265046,0.203575882117858,0.5513217496773236,0.5389910738513756,0.49954916302245267,0.5376226638568734,0.44026436352367326,0.484976426391207,0.4750349792781739,0.44395882038891815,0.5497451326623349,0.29961469536082375,0.5289462490121417,0.5194348962444876,0.5083582275145352,0.43804445586365104,0.3509187748450562,0.46094315936580704,0.4445351208800472,0.5772718203079386,0.49757224207952044,0.09374510079847262,0.34563816698873434,0.48772031704853086,0.5047973516023023,0.41859127985114586,0.5674421479038331,0.4389487958936074,0.5521716766404754,0.5386274441090616,0.4493863174842178,0.5896835413692794,0.6045238823207385,0.5704190130344953,0.43249151621343196,0.5683054598502648,0.5249305728840343,0.3772657506235671,0.3957281005109734,0.3596079844984306,0.39236288070133096,0.45055968005814273,0.5767239787897614,0.4515024745525455,0.42779840935336494,0.5719669907408564,0.5473477885856508,0.49444216580642253,0.5881269491668683,0.525093064638151,0.4281447535460937,0.5054069376717253,0.5742780665393183,0.5610592976987494,0.5144387001595953,0.6206346763899478,0.5532630059888417,0.49789454170992065,0.5207459415790193,0.5578934149010205,0.5885829069423686,0.5731768269654536,0.5285408695306271,0.5942587854430267,0.5279558057395147,0.4237636175196139,0.5013482530995019,0.47774097562971096,0.3070465053216083,0.5254930667623922,0.5176499271373176,0.5572332541350059,0.5878411642314296,0.5371309342586357,0.4926027146512772,0.4807103437512475,0.46777688918814886,0.2665341154386606,0.1901221077827783
