,a.1.1,a.1.2,a.1.3,a.1.4,a.3.1,a.3.2,a.3.3,a.3.4,a.3.5,a.3.6,b.1.1,b.1.2,b.1.3,b.1.4,b.1.5,b.1.6,b.1.7,b.1.8,b.1.9,b.2.1,b.3.1,b.3.2,b.3.3,b.3.4,b.6.1,c.1.1,c.1.2,c.2.1,c.2.2,c.2.3,c.2.4,c.2.5,c.2.6,c.2.7,c.2.8,c.2.9,c.2.10,c.3.1,c.3.2,c.4.1,c.4.2,c.4.3,c.4.4,c.4.5,c.4.6,c.5.1,d.1.1,d.1.2,d.2.1,d.2.2,d.2.3,d.4.1,d.5.1,d.5.2,d.5.3,d.5.4,d.5.5,e.1.1,e.1.2,e.1.3,f.2.1,f.2.2,f.4.1,f.6.1,f.6.2,f.6.3,g.1.1,g.1.2,g.2.1,g.2.2,g.2.3,g.3.1,g.3.2,g.4.1,g.4.2,g.4.3,g.4.4,g.4.5,h.2.1,h.2.2,h.2.3,h.2.4,h.5.1,i.1.1,i.1.2,i.1.3,i.1.4,i.2.1,i.2.2,i.2.3,i.2.4,i.2.5,i.2.6,i.3.1,i.3.2,i.3.3,i.3.4,i.3.5,i.3.6,j.1.1,j.1.2,j.2.1,j.2.2,j.2.3,j.2.4,j.3.1,j.3.2,j.3.3,j.3.4,j.4.1,j.5.1,j.5.2,j.5.3,j.5.4,j.5.5,j.6.1,j.6.2,j.6.3,j.6.4,j.7.1,j.7.2
c.1.1,0.4675010023620569,0.8385143320859294,0.8280571027243758,0.8705128607411301,0.7614928352399193,0.6978651043178199,0.6496148205300526,0.7623131118883619,0.3651403527403502,0.8650276211841396,0.7921073152979587,0.7407831091847514,0.6578695032580507,0.7853503200558302,0.8021931993061827,0.8488849863042666,0.8068751311350834,0.8102473795786806,0.8233544043980461,0.5070991076643265,0.665671889749223,0.848376639752621,0.7327378219724949,0.8218605144892528,0.8918934119620866,1.0,0.9816846222560297,0.8343298347834049,0.7874261525985925,0.7446984111502343,0.5168569098555309,0.8113266605978341,0.8585787103911359,0.8163692180371788,0.7792604004730098,0.8666139989194451,0.8276668175562614,0.7334084067853041,0.6453111562202912,0.7603738959791482,0.6875291089991268,0.6441501071175115,0.8502290401656388,0.32102529389430967,0.8248494480011411,0.8088135779147627,0.8302826751733675,0.9059200272810246,0.8159984976015957,0.8482487719675262,0.8920464206688372,0.805627603030279,0.8932033357003696,0.47080580775960607,0.8342123021764287,0.9129865490901552,0.9196485568347849,0.769024055499618,0.586423017806875,0.6667420373551554,0.3775583096027829,0.701837706433616,0.791647279695193,0.09727762274943835,0.2062514509057828,0.5740885595695211,0.7706325457090377,0.5407317481565618,0.7946607772815865,0.7223149150164141,0.808659607796094,0.8278386699366048,0.6456857703741422,0.7883471371454461,0.6251878914351069,0.7869951035651546,0.7825452085026645,0.7550810349469507,0.8319114511742571,0.573389516963939,0.49635766090451244,0.5858273750530745,0.5558904260089517,0.8478385375021131,0.7935825538155429,0.6369585536884442,0.5440630644877499,0.5517278488981576,0.845155669474322,0.689460393260017,0.6540401515180376,0.7578368741393186,0.5892039258150048,0.7382328679310491,0.8176525587359289,0.7204464590243657,0.7555864011216504,0.6741366890519014,0.6399363828926796,0.797322253894202,0.8693586376629682,0.6455216573597387,0.7599520284295272,0.8252193512365938,0.7753844683255693,0.8034937012076692,0.7123699739953699,0.7313352181253162,0.626437486575535,0.8412364257199753,0.1821570005851754,0.8901023977000335,0.4937206762605081,0.8842754723473837,0.7716953385137973,0.7079032542243148,0.9499333206755443,0.6507994722954193,0.8324578696378557,0.12708858477053098,0.19350922933208636
c.1.2,0.5150501044027246,0.8324070590179891,0.8159325928146164,0.868790299007639,0.7634370985617025,0.741693998906466,0.6814802417052054,0.7954890817195444,0.35782532998571304,0.8854322431671283,0.8164460829200233,0.7682555508829602,0.6796358210111071,0.8187367429558641,0.8298920535110818,0.8729168712421037,0.8058200296256679,0.8466548952192603,0.8630574958817621,0.5328349510150413,0.6769469441588283,0.8475253575698227,0.7399240395654173,0.840001876676064,0.8814955497864698,0.9816846222560297,1.0,0.8536463307575947,0.8184633174063832,0.7511453991194019,0.5171349021116223,0.8275285184518562,0.8808365499872727,0.8185440760074957,0.7966711376727326,0.8761562525586326,0.8478391624198599,0.7745667394187095,0.6821988009727229,0.8030095341657614,0.7352935432741299,0.7073826977413105,0.8503175381326912,0.3149761982650577,0.8250621603879998,0.823686668356909,0.8319478406153537,0.9088165691075926,0.8341942276323702,0.862507904758834,0.9030188226066542,0.8168369449352886,0.9014537401453325,0.4469682962762918,0.8471687698894343,0.9120555658593542,0.907856503166272,0.7810300713904832,0.5867702557563608,0.6597344500965985,0.4343321469790677,0.7549471583373684,0.8246650011246717,0.1016958392892301,0.20465478906736687,0.5987945384736679,0.7900357129676358,0.576761476983961,0.8278033380486182,0.7544644334133376,0.844900174257112,0.8705028620571829,0.6689443917063272,0.8242210691715325,0.6649523209991915,0.8065743053459394,0.7777521855266382,0.7804382262137588,0.828784506981539,0.5927845362565319,0.5050551699619441,0.5746390640337712,0.5662557203558459,0.8458954759452274,0.8220138116195788,0.6580750050555245,0.5606030749486327,0.5899219082353716,0.8641441317020881,0.7159789701237761,0.7153353529152672,0.7978777577004258,0.639572200058139,0.7768277879674755,0.8501324182678792,0.7825797712611168,0.7862863987697966,0.7208622696789032,0.6833548507335291,0.7864123437310553,0.8629479429937053,0.7121526468313047,0.7962271576489974,0.8358801595717852,0.7998518247916672,0.8301605277891848,0.7347915420411432,0.7358856768744296,0.6572167526363206,0.836660345343247,0.1957726408510822,0.9010301420542591,0.5285274650929058,0.8734890555451049,0.7817772326625615,0.7191324973560271,0.9583010654450999,0.6847830762083227,0.840079943323806,0.15765503329002933,0.19350922933208636
c.2.1,0.5847361484908399,0.7052949917613608,0.7046101299815694,0.8114958210248072,0.6862428840646227,0.7298069096698583,0.6464770604532569,0.7032867945470302,0.46614675753435386,0.7757410079353618,0.7528864199617188,0.7237528026809836,0.6767965312642563,0.7945619922070113,0.7747186905723503,0.7483049556782496,0.6792236637218579,0.8813094685097398,0.7905826602077892,0.5859812730658492,0.6554086252421271,0.7954372135465679,0.7162001910061093,0.8132121335808312,0.6998573420943116,0.8343298347834049,0.8536463307575947,1.0,0.9398006639775094,0.8954687106027667,0.6957958574466959,0.9537208509971241,0.9600802543405615,0.9220783812457569,0.9063471345255987,0.9213904429478279,0.8824416271843835,0.7919744001002945,0.7373271698336917,0.8426779667498332,0.755294901028111,0.7729372904294772,0.7356081653242973,0.18340265919446108,0.7991253819464219,0.7760760599887868,0.7551828484690675,0.7985015698234238,0.7477908406550959,0.7918817680619946,0.8665103106440882,0.7720712505737376,0.8807699241413549,0.49738132424420917,0.8733160975410557,0.7646243942098438,0.8069942981423203,0.7596832657278487,0.5233588905864085,0.6151177265117425,0.5660053206218013,0.8548915995443916,0.8266919939419993,0.16639457107033906,0.2077010527736908,0.70426656943267,0.7652637812059137,0.6791202638700764,0.9036804662886259,0.8517300445226254,0.9226005721290218,0.9200027890559741,0.7351392366612899,0.8423769006077096,0.7673909050745016,0.8538983648918999,0.8433960453113918,0.8752521407909399,0.8295994958644326,0.591431661440812,0.5640328879308205,0.5349489756462463,0.5293181542895719,0.6898432274857669,0.8517007214591262,0.6019124453943568,0.5881828342521888,0.7121857194012841,0.8573054645175249,0.7385405197448109,0.7303859199974773,0.8471833833505881,0.6865790417417534,0.8476243829973773,0.8515280038080565,0.8392273632349184,0.7920126642946311,0.7822322208527577,0.7496424238679834,0.8764504926761383,0.8495265845477478,0.7437344514906458,0.871470378940868,0.8866408821598494,0.8577559821423024,0.860293532758687,0.7593366767314076,0.7735422108082866,0.725308944011468,0.6386991899659937,0.36961598960694486,0.8166792253101398,0.6735323935908388,0.8217447604943249,0.8457306418718854,0.762541591430676,0.7899860560420707,0.7437703121551874,0.822969214713097,0.34973335420718843,0.19350922933208636
c.2.2,0.6016177245708921,0.702770564417657,0.7066479386829746,0.7963263272883397,0.6870232140478721,0.8163371549497133,0.7118859030946539,0.7345824349489769,0.5577477536580492,0.789531260134258,0.7730653985675515,0.7511343428823449,0.6804419649043549,0.8196338844871512,0.7598806435946154,0.7482219858297257,0.6821284256203249,0.8280514303940596,0.7975770761230694,0.6553944444163365,0.7122099469816179,0.8248530052252377,0.7084604405013951,0.8223503057908809,0.6652810758045536,0.7874261525985925,0.8184633174063832,0.9398006639775094,1.0,0.9377510779801087,0.7064333034722797,0.9221430842678388,0.9482939691435566,0.8992300424495809,0.9225977359638637,0.9427887322186715,0.8996579188236894,0.8166689382026171,0.7218625707089924,0.8982843496164346,0.8476343816813247,0.7880475611917955,0.7461220699184173,0.21347396480302214,0.7452000278184538,0.8378710033009958,0.7336231862077865,0.762572933459203,0.7241150626916882,0.8010418123931788,0.8425066912166405,0.7846582476866536,0.904003933328439,0.5242422839272681,0.8915134139014947,0.7431425101727296,0.8093838874645237,0.7729923312617831,0.5677272814728437,0.6389095949642494,0.7286073560197623,0.919637933233091,0.8208023845322955,0.1412231966919835,0.3327739518323736,0.745207190337243,0.790346056734768,0.6948761708059316,0.8721712962996901,0.8835065350953626,0.868215134327692,0.877635144441505,0.728837518032933,0.8587398430285936,0.7518888589555959,0.8496183032447255,0.8830855808870638,0.8841171278044881,0.8066579481828059,0.6334603602835882,0.637440269129961,0.5539312127318434,0.6008615260267847,0.6507907715175615,0.8773383085118207,0.6709309571525027,0.6390870716043132,0.7634781027800055,0.8348233275209173,0.7251669434711785,0.7675681894321819,0.8311307366262405,0.656051761744677,0.7990487574165569,0.7952792054978437,0.7998022640072939,0.730303094360741,0.7565506011342185,0.7087839075412081,0.8576764733766833,0.7974117132731724,0.7748292529429209,0.8591644986727769,0.8315343854200152,0.7741254032777488,0.8510648436165571,0.7807251596006877,0.7677475888960817,0.7657647248857906,0.6056369070941156,0.39159663011182266,0.8127377248698913,0.7433730086800715,0.732231590527069,0.8814897332443659,0.8260813531622779,0.7572054187915723,0.7481151729656352,0.8266482977703259,0.3911855544109813,0.19350922933208636
c.2.3,0.5266430736983164,0.6472154728768813,0.6724392201694702,0.7294306611157466,0.6135353386358966,0.7239027348695967,0.7251749231900979,0.6863199412298508,0.567942108965922,0.7111204269255377,0.7006134925678232,0.6700459774819782,0.6194136514555638,0.7272167698215587,0.6898723101962866,0.6645187722947669,0.6443351789117276,0.7473893550381367,0.7205346685678428,0.5846775263991395,0.6349912645512248,0.7793854320929465,0.6373177852516071,0.7461497585816559,0.6212708589281716,0.7446984111502343,0.7511453991194019,0.8954687106027667,0.9377510779801087,1.0,0.6687004334321333,0.8730083976566979,0.905744858029564,0.8426005730904337,0.8736246146255437,0.883229167757018,0.8430158068978204,0.7279712378242138,0.6379810633338393,0.8309320127827886,0.7881590849742842,0.6958190755445157,0.6636512422505543,0.20720191474557237,0.7294992578560964,0.7531626336057619,0.6814638496320033,0.7350100228995099,0.6365420219749681,0.7408535326077453,0.7681155693076984,0.7366402890888725,0.8547537330753496,0.4556025684648166,0.8346224405006499,0.7083758843232064,0.7648824852392325,0.7148387836596171,0.575323300895816,0.5622321874436935,0.642370822080858,0.8344150639499361,0.7954176007434406,0.14999988102527514,0.28816919782589673,0.6741135190246774,0.7018285730203949,0.6486368242564612,0.8057586915452991,0.8155250022319779,0.7947583125206681,0.7926147004376863,0.6717099411590669,0.8005734125067264,0.7182850608209008,0.815568794544843,0.8420495398496287,0.836696494431364,0.7866224122351396,0.5738464039426734,0.6174979901383413,0.49786352039168497,0.5243651523703893,0.619969443685363,0.8149968986654172,0.5948784673786507,0.5548647437042271,0.7356456123185036,0.8159531670296618,0.6811762432567319,0.6841586872381737,0.7845395613853758,0.603770421996499,0.7638256051177686,0.7602415576286348,0.7428589417275138,0.7011610166551275,0.7185062817032339,0.6161033179394861,0.8517311020757352,0.7698241424977825,0.6959880917597012,0.8081995241227323,0.800656526567038,0.6943154753753505,0.8098058511553365,0.7166349414754315,0.7513538812938215,0.6897605460608184,0.5763688123213494,0.3592381969051165,0.7612762772053885,0.6845255139554889,0.724121936786902,0.866236548600436,0.7675303578732083,0.708680315407043,0.6360223307626901,0.7553042747943116,0.355365136975781,0.19350922933208636
c.2.4,0.3616526867959964,0.46719962376106,0.4574733799160642,0.5341667709097568,0.4576855394910701,0.5219982283341528,0.44102737150546445,0.4003909413317485,0.3752341083086528,0.46800019146518346,0.5786549056505795,0.5765777030958341,0.5759683121516062,0.5699980162466837,0.5274520056861266,0.542059818544797,0.40979403059580466,0.642431631384672,0.5720763003898369,0.5019115693077465,0.5273536532469146,0.5468790399955891,0.5729875025704249,0.5730323764716978,0.45058474334706256,0.5168569098555309,0.5171349021116223,0.6957958574466959,0.7064333034722797,0.6687004334321333,1.0,0.6593212833248354,0.6813327611169833,0.6587326588780363,0.5735045739352264,0.6429220476040467,0.5823486983101539,0.5686642254575363,0.5568781565782129,0.5435180881420283,0.5099596926851612,0.5694795267993031,0.577507748950015,0.17453706604074265,0.42816404057201557,0.5532138552292234,0.5121772373446375,0.4962042195623987,0.5754324932544035,0.5046701004534848,0.5345007654100721,0.565463589041303,0.6172326885195676,0.3533148900076866,0.6421475822334971,0.44981256132981823,0.5200399524336646,0.5453493855634458,0.39665064037064063,0.5288537442625791,0.48845949375100883,0.5768176955458663,0.5463442065456023,0.289010373165907,0.23078462653311102,0.5627374574772015,0.5169827827108958,0.474610667531008,0.5619386203145305,0.6450900314791499,0.5717057482013395,0.5926146788059182,0.5361981621866093,0.5509076924262049,0.4996798678577775,0.5444820958722127,0.5897204443679535,0.514144478411261,0.5618439933465007,0.37307373160535084,0.3438636340065384,0.4201375489627561,0.5219374430656368,0.4189121814026618,0.5089346112628853,0.5715210850071886,0.5055910128944446,0.47748254914187915,0.47692533882950094,0.3958535818200179,0.4060778370385408,0.45975855990397224,0.413172023475612,0.5093471050463058,0.5103687974915706,0.5092709852576977,0.4899410295166558,0.46896006512412053,0.428423693895771,0.6239319029054241,0.47520229639005085,0.4301677431856295,0.5413281360045987,0.5388541587512923,0.5867613146255233,0.5065956643134628,0.5673017124873384,0.45763593063610103,0.5455665685157234,0.40293397199606573,0.316039111246307,0.4871171463957911,0.4807588486760595,0.42335960082946295,0.5812375464859186,0.5020116763237089,0.4459775132241909,0.5300191437542878,0.47473166122088906,0.258883791629782,0.19350922933208636
c.2.5,0.542472576716495,0.6625455704742517,0.640252014425361,0.804789203767182,0.7056969580842791,0.7320349817898367,0.6541601357254047,0.696872398441883,0.5057169097851075,0.7583093119558266,0.7319357160093026,0.7172539465388396,0.6954160516684877,0.7896017316278479,0.7760517843378572,0.7403525408572725,0.6935200512249884,0.8479082879367644,0.778946932117144,0.5724485110138928,0.6347439413353178,0.7988036454480613,0.7168029482081031,0.8275092421429001,0.6796537994139737,0.8113266605978341,0.8275285184518562,0.9537208509971241,0.9221430842678388,0.8730083976566979,0.6593212833248354,1.0,0.9655535723897688,0.8719055139749574,0.8669590977274133,0.9244595582136779,0.8876648339231215,0.7637805629694101,0.7274511139765726,0.8340300665473707,0.7480045144538728,0.7114152438901942,0.7221206136677851,0.17616245306462128,0.7832466546380416,0.7429129730773056,0.6958109516138086,0.7619010988109005,0.7616736768216962,0.7972557722600718,0.8770685363276283,0.7778100144535063,0.8651534219336107,0.48121407721923526,0.8320038909301734,0.7426084458522773,0.7863491789680424,0.7355895139330879,0.5251765359585904,0.63372849806752,0.5775906226573471,0.8535713886985861,0.8172848667478876,0.21696030279716427,0.32511261648722173,0.7254493582220927,0.75777635325908,0.6305032014355899,0.8600743789119776,0.8308578398533145,0.8822630929912098,0.883689059147996,0.6919989052883195,0.7928964902708538,0.716951967055394,0.8092807760363177,0.8453879465937122,0.8567580846420082,0.8188211068516691,0.6057078112230685,0.5892243798535604,0.5148603697607061,0.5128930565881887,0.6685003155414003,0.8409209383990817,0.5850552170711281,0.5835817812008902,0.6626918973681721,0.853805252147641,0.744010136358134,0.7272093669497901,0.7992184946906808,0.7016293204003882,0.8452447923591211,0.8320942636504659,0.8070587127408266,0.8160400786670495,0.7433095554934831,0.7449837101369026,0.8432455843462239,0.809244434665817,0.7312790716693047,0.8611977887381674,0.8956242189805041,0.8228991277842744,0.8214263408670813,0.7208985629788079,0.7831946422532775,0.6884009653969704,0.6045760851837879,0.3295289943267203,0.8063395285555623,0.6586482949822313,0.7773886276098443,0.8448356635174137,0.753317324783369,0.7609763647575666,0.6876866844124879,0.813539109774145,0.4015281714542597,0.19350922933208636
c.2.6,0.5349771450154439,0.7115434481694602,0.7052943668436141,0.842938413238421,0.7064064800797674,0.7515896675667124,0.6723070741013404,0.7340174612353607,0.46895309488771497,0.8035387433560277,0.7773940115165852,0.7447435494397847,0.6812964197464827,0.8149986772774656,0.797408059907884,0.7760193366856245,0.7098180502708111,0.8555599250391934,0.8187920241411494,0.5591388926681057,0.662827889083974,0.8281970842996375,0.7202232191770047,0.8363496170113475,0.7283444098601878,0.8585787103911359,0.8808365499872727,0.9600802543405615,0.9482939691435566,0.905744858029564,0.6813327611169833,0.9655535723897688,1.0,0.896516168887434,0.8898600257555043,0.9540345116353736,0.8957588647196209,0.7821691041603406,0.7179799086781258,0.8708772358580543,0.7798583986860095,0.7660455052364442,0.7577839484132323,0.17065436194810465,0.8011600660590936,0.8074874063150654,0.751564815068632,0.809177904961091,0.7765461423460958,0.816359027070848,0.88907810944259,0.8018590125234838,0.9081393505525492,0.47554789993927604,0.8755236435165847,0.7908772368194662,0.8283233176844716,0.7650622211973037,0.5642898252659077,0.6481115568550586,0.5617906830556473,0.8625173265956304,0.8342187436362793,0.13438182553640085,0.2958042145197932,0.6959195430899474,0.7728239880349402,0.6165117737928509,0.8735196284440975,0.8322402540502151,0.8875706155551569,0.898556957965785,0.705102036389417,0.8357373418313654,0.71737143107522,0.8313977207158707,0.8526378577262024,0.8673570741908718,0.8527567843804598,0.59828446138057,0.6030379703267662,0.562104704223366,0.5153185306102318,0.7067075462218909,0.8813763347086371,0.6308396475362961,0.5976704075885396,0.6935848984588578,0.8678114374633213,0.7229676175675482,0.7209282706070743,0.8247595559868075,0.6400544442762107,0.841924988935651,0.8487002510042218,0.8198318872716646,0.8067515897036197,0.7676613502470366,0.743879480478477,0.8749321829046275,0.8581367493324286,0.7207610330039372,0.8630466799976845,0.8767127658473702,0.8340669366944262,0.8485883426569659,0.7689066190338336,0.7853563288803177,0.7175114126504816,0.6577783133376279,0.32303185670837964,0.8565652254112562,0.6551027039698176,0.8120636309035815,0.8946083911479392,0.7820343142094363,0.8246534641816556,0.7101444496169741,0.8331385492758039,0.3584853152321261,0.19350922933208636
c.2.7,0.6032898121786878,0.7536218520083973,0.7628524639743632,0.8183940957482868,0.6243156024019002,0.6736325727126949,0.6027499313161317,0.6845604612787084,0.49468891420313177,0.7868245490909003,0.7279732567892416,0.6822311044131679,0.613190432110312,0.7648311939134069,0.75450380323138,0.7205823545989758,0.6467558218388827,0.7971790035184191,0.7809634936151613,0.5767741916565765,0.6136327296631906,0.7813705073506491,0.6988790573971447,0.7970418581083156,0.6871932878161674,0.8163692180371788,0.8185440760074957,0.9220783812457569,0.8992300424495809,0.8426005730904337,0.6587326588780363,0.8719055139749574,0.896516168887434,1.0,0.8908337437460605,0.9196601418483968,0.8874024646106977,0.760945311152615,0.7058310750468408,0.8277627664656783,0.725098683225,0.7289404852493514,0.7490044309191948,0.2229831864317955,0.7748207925180425,0.7712111714718896,0.7506010476914271,0.8205574648461835,0.6939805675337132,0.7793027987385939,0.845430489071084,0.7264849430695727,0.8552459759773686,0.4608802391887097,0.8674167298003841,0.7655517721459523,0.8222187365699017,0.7528239281870484,0.561045997419258,0.560450066241882,0.5148050645401229,0.8092783725065226,0.7635830408908558,0.08797570406327888,0.2813428787756554,0.6889055143715399,0.7414288414994801,0.645344517213846,0.8645182651499801,0.7918957566054016,0.8585135266630951,0.8628513691665416,0.6498854579849712,0.8194651086249453,0.7312208581776695,0.819687002495621,0.8146374748198708,0.8452171517664784,0.783392981531962,0.5117579175365993,0.544286736970474,0.529597684804732,0.5195810224546046,0.7146829387877084,0.8426198493993897,0.5523487527501038,0.5160356237245745,0.6258778486980638,0.7395716340268722,0.6475095207120034,0.6593019589452835,0.834011559367949,0.5631169988671323,0.7979710146564724,0.8143421290786593,0.807426404728868,0.7232286889738828,0.7592900482533843,0.7483498055442246,0.8450635181419811,0.8496810353723755,0.740957797730253,0.8538993263038178,0.8499161486569238,0.808259035520457,0.8456691595797289,0.7185507950750376,0.7355549511746357,0.6555556731949861,0.651581677031909,0.3189431160328885,0.8274647768416924,0.6245833556210648,0.779091576540208,0.7958913364660379,0.723053567793018,0.7985316620164574,0.7465877778514993,0.8183332383738771,0.30207913379093576,0.19350922933208636
c.2.8,0.6950625885768329,0.7347338092554668,0.7359160094204428,0.8454363056131878,0.732983703070525,0.7805955612741404,0.7074286532309912,0.7125667269443898,0.5978039957745466,0.8162935549192317,0.7642138232502594,0.7660647815454001,0.6818716324970255,0.8164585812749574,0.7837042867110123,0.7368836224453197,0.6931911041372427,0.8088935193157448,0.8031985958194373,0.7032586732484286,0.7481183936955605,0.8508820792109443,0.7382684401720153,0.8588866986990691,0.6893015199405664,0.7792604004730098,0.7966711376727326,0.9063471345255987,0.9225977359638637,0.8736246146255437,0.5735045739352264,0.8669590977274133,0.8898600257555043,0.8908337437460605,1.0,0.918997632895699,0.8682301323536129,0.8413818873431695,0.7494805221009913,0.860138793510484,0.7513870980755887,0.8075962862147796,0.7463159386316832,0.268301644575604,0.7443186053720261,0.8578018895613871,0.7880919784224074,0.7831995454540592,0.7202769621032212,0.8060336072832529,0.8467116185224226,0.7888092397838357,0.8905386383578286,0.6311605668345264,0.8392675502530911,0.7815106331376984,0.8000333393617867,0.827919620820101,0.6290946368345195,0.6621802339454094,0.7118226421904492,0.8948217284525447,0.8260457328507158,0.12346572027520752,0.2520200856735792,0.7897928603171475,0.8138984855490956,0.7792125221594932,0.9085307894149653,0.8789263687179828,0.9033150816891877,0.8961195384006607,0.7381589834251504,0.9241237851013143,0.8390329657450977,0.891351319852119,0.8477817661283549,0.8965924088525319,0.822291371240307,0.6891873042047074,0.6655670477795645,0.5606251633874488,0.626903675214576,0.6539786211552852,0.9083633114588487,0.6788580868400362,0.6776367091394017,0.833012171679182,0.8038074099165144,0.6917709545225604,0.7559646686407898,0.8517168731793487,0.6382114656999894,0.7626618640616185,0.795430916298505,0.7870721607303827,0.7033143389984811,0.7502652745790636,0.7060100899459736,0.8331141294130865,0.8237704073349672,0.7792125221594932,0.875422262629831,0.8532343657507291,0.7548106859156074,0.889852430601352,0.8516706773366886,0.7992506539193381,0.8233885825917312,0.6187264822871692,0.4840372152458635,0.8438279596155559,0.8213446689246467,0.755240917748915,0.8758980173174562,0.8947290483436489,0.7505474009064024,0.8264596687520132,0.8916692107028076,0.452756933399307,0.19350922933208636
c.2.9,0.6173125337793579,0.8038973980720399,0.7955138861470289,0.8665293946706606,0.7306308396835892,0.7701539067856585,0.7075485893677624,0.7352911397443348,0.4977085648258004,0.857187306992802,0.7628539541628361,0.7574089496946141,0.6416459174946817,0.8102693959116031,0.7729696419405181,0.7753314464582913,0.7138577108678881,0.8046916685281004,0.7999987766033343,0.6491899245328899,0.7091439563045013,0.864263298709325,0.7438972185283641,0.8519814537391839,0.7133087927333026,0.8666139989194451,0.8761562525586326,0.9213904429478279,0.9427887322186715,0.883229167757018,0.6429220476040467,0.9244595582136779,0.9540345116353736,0.9196601418483968,0.918997632895699,1.0,0.9185714389924471,0.8313258071044038,0.7316237859125057,0.8562319038992836,0.7615926297970084,0.7274839942641684,0.7807516464990287,0.2650928842286636,0.7855636092898397,0.8678666225074149,0.7873774090143496,0.8180858670873741,0.7701626075635165,0.8537651612706602,0.8999692240027397,0.8243539843691968,0.9299862346243345,0.5442893808532485,0.9004858867674761,0.8187635663483764,0.8598329683793663,0.8253053495326594,0.6337644548732534,0.6556310959599536,0.6010396275845952,0.8505601504302,0.7886701715498962,0.05839080002823186,0.3171481840172696,0.7227527900744699,0.8045442360104742,0.6362734996262691,0.8473207210430752,0.8293455389062913,0.8567296268492353,0.8640632769597838,0.6928922973131265,0.8665250683170296,0.7156413703287684,0.8468156913625468,0.869567937037518,0.8882959047061005,0.8286806744943944,0.6510790508811755,0.6418718012248171,0.5790830223776676,0.6128091361436309,0.7027727756650685,0.9075789435455437,0.6559539861526159,0.6203566042647439,0.6904353130154708,0.8170113450572148,0.6906942693155856,0.7088319781371084,0.8218639755721575,0.5720962737224334,0.7876078113804996,0.8169996158318152,0.7953307371766488,0.7331858399262856,0.7095031397970682,0.7379174767513473,0.8720196816402207,0.8713730840547658,0.7264445156984205,0.8491236568129116,0.8695243850776324,0.7875043634581222,0.8578340007194486,0.7870775446371235,0.8166406246216318,0.729790661808444,0.6413528310714776,0.3103205610521144,0.9097934116868824,0.689586674715447,0.8006371060462943,0.8723944400058593,0.8243253823646362,0.8492151351569098,0.7403882573100264,0.8799900267934686,0.38957701613096574,0.19350922933208636
c.2.10,0.6579362733157562,0.7524058101439076,0.7744814621815823,0.8414362071165369,0.7365589055700132,0.7332405923350162,0.7092621618998202,0.7436447517586958,0.5420557806147415,0.8039123960979607,0.7481648779617962,0.7310700607183303,0.6978233790405785,0.8227302077102808,0.766136695156867,0.7898329992647242,0.7474356950925847,0.7954649022098065,0.8210382669463783,0.6421453229154898,0.6668367844996748,0.8348661103512686,0.7360284465442535,0.8408953167714668,0.7078652784535535,0.8276668175562614,0.8478391624198599,0.8824416271843835,0.8996579188236894,0.8430158068978204,0.5823486983101539,0.8876648339231215,0.8957588647196209,0.8874024646106977,0.8682301323536129,0.9185714389924471,1.0,0.8195316383296712,0.7207352190939388,0.8032490699451326,0.7404400774124069,0.7601770468889365,0.766653550203987,0.38083726503738674,0.7571040379048186,0.8176022768926172,0.741024327434979,0.7942069427856917,0.7430478591694019,0.8849253387333598,0.8874556306897634,0.7747618579674688,0.9007214807579834,0.5247176780854241,0.8871486518643441,0.7785231898142829,0.8310964142207676,0.7743627278097086,0.5490543306012691,0.6515766776899353,0.5954074121806395,0.8339196964591836,0.8083299877200057,0.18662812182016764,0.26582779951643626,0.7164656849072666,0.8112611403756219,0.6643897027447745,0.8529881000879319,0.8166472102932701,0.8248221439026697,0.8559724188226139,0.6831048355642516,0.8278276136995478,0.7183109228014952,0.8571788946385194,0.8727239639407558,0.8548858310728836,0.7961973058089433,0.6108086302246444,0.6340232669615806,0.554887433025492,0.555246159847398,0.7179153017972358,0.8608424028226765,0.6434446230520788,0.5608630166959635,0.667960963455399,0.7959191212704684,0.7480153784085463,0.7207849240900996,0.8333548669573552,0.6897211762427761,0.8268438970250442,0.8032653178065469,0.7911018226435124,0.7045337458046839,0.7319694615676247,0.7205878827175043,0.8696580213342352,0.824214050864531,0.7827638816434149,0.8523203033696851,0.8458676911407971,0.7685963233372973,0.847665531427468,0.7571746055396001,0.7904155187458439,0.6861129011733083,0.6383749537966463,0.31936773562412474,0.8520478873027181,0.6748465956121569,0.7641119616575467,0.8371548475632733,0.7842372934783548,0.8263090155044617,0.7207579564857995,0.883897349040032,0.349516123184315,0.19350922933208636
